abundance_controls,secondary_structure_fraction_sheet,zeta_potential,nsp_secondary_structure_coil,fraction_exposed_exposed_k,frac_aa_a
-11.473305514975355,0.3050314465408805,12.0,0.447,0.09230769230769231,0.119496855345912
-10.135603612562901,0.2818532818532818,-42.0,0.622,0.05442176870748299,0.09652509652509653
-11.473305514975355,0.2115384615384615,29.0,0.577,0.08333333333333333,0.03205128205128205
-11.473305514975355,0.1557863501483679,-49.0,0.899,0.05564648117839607,0.05192878338278932
-11.473305514975355,0.1949152542372881,-11.0,0.613,0.07894736842105263,0.07062146892655367
-11.473305514975355,0.2315789473684211,-42.0,0.742,0.0189873417721519,0.04210526315789474
-11.473305514975355,0.1936785474108944,39.0,0.915,0.05238828967642527,0.09145931405514458
-11.473305514975355,0.199501246882793,-49.0,0.636,0.1515151515151515,0.0598503740648379
-5.943399159397015,0.2392156862745098,12.0,0.557,0.07662835249042145,0.06666666666666667
-10.405570203470262,0.2933753943217666,29.0,0.845,0.05263157894736842,0.06624605678233439
-11.473305514975355,0.1798679867986799,29.0,0.469,0.1348314606741573,0.0627062706270627
-11.473305514975355,0.1920529801324503,-49.0,0.669,0.1511627906976744,0.05960264900662252
-11.473305514975355,0.2522361359570662,-49.0,0.483,0.117056856187291,0.04293381037567084
3.971613811373556,0.2311977715877437,-12.0,0.624,0.05244755244755245,0.09749303621169916
-2.9421162018391485,0.2853717026378897,-12.0,0.451,0.1061946902654867,0.05995203836930456
-7.033369477101637,0.1858974358974359,-63.0,0.607,0.1044776119402985,0.03846153846153846
-11.473305514975355,0.2467532467532468,-49.0,0.747,0.08270676691729323,0.08441558441558442
-11.473305514975355,0.2305229455709712,29.0,0.575,0.04332755632582323,0.06189967982924226
-11.473305514975355,0.3079268292682927,-7.0,0.527,0.03829787234042553,0.08536585365853659
-5.862040677610877,0.3892405063291139,29.0,0.206,0.0472972972972973,0.1075949367088608
-11.473305514975355,0.28,39.0,0.82,0.08,0.04
-11.473305514975355,0.3253588516746411,-11.0,0.447,0.1346938775510204,0.1052631578947368
-11.473305514975355,0.2733944954128441,29.0,0.404,0.1141868512110727,0.07155963302752294
-4.918239657844033,0.2871287128712871,39.0,0.45,0.1150442477876106,0.07178217821782178
-9.887002320485408,0.1845878136200717,-63.0,0.683,0.1027777777777778,0.04480286738351254
-11.473305514975355,0.2572087658592849,-42.0,0.63,0.0562390158172232,0.0784313725490196
-11.473305514975355,0.2706552706552706,-49.0,0.513,0.06008583690987124,0.05413105413105413
-6.9676252556117335,0.1711057304277643,-7.0,0.566,0.0409035409035409,0.04277643260694108
-11.473305514975355,0.2641221374045801,-12.0,0.351,0.1573033707865168,0.07022900763358779
-7.149365822316447,0.2719298245614035,-49.0,0.807,0.1343283582089552,0.03508771929824561
-11.473305514975355,0.2987551867219917,-3.0,0.838,0.03319502074688797,0.07883817427385892
-11.473305514975355,0.2846441947565543,-49.0,0.674,0.09090909090909091,0.101123595505618
0.2570169539775297,0.3547169811320755,-42.0,0.181,0.08949416342412451,0.1018867924528302
-11.473305514975355,0.264033264033264,-42.0,0.339,0.07876712328767123,0.05613305613305614
-11.473305514975355,0.3235800344234079,-11.0,0.404,0.1181818181818182,0.06712564543889846
-11.473305514975355,0.2968036529680365,-63.0,0.384,0.02564102564102564,0.1187214611872146
-11.473305514975355,0.2894308943089431,-42.0,0.254,0.1042345276872964,0.06747967479674796
-0.434564857645705,0.2679324894514768,-3.0,0.314,0.1226765799256506,0.05907172995780591
-6.166970619114295,0.152991452991453,-63.0,0.666,0.07604017216642754,0.04444444444444445
-11.473305514975355,0.1920529801324503,-63.0,0.669,0.1511627906976744,0.05960264900662252
-11.473305514975355,0.2660550458715596,-49.0,0.492,0.1328125,0.06422018348623854
-4.822574153435589,0.2240437158469946,29.0,0.47,0.08849557522123894,0.07650273224043716
-11.473305514975355,0.3378607809847198,12.0,0.183,0.102112676056338,0.0967741935483871
-11.473305514975355,0.2307692307692308,-11.0,0.429,0.123015873015873,0.07692307692307693
-11.473305514975355,0.1821862348178138,-11.0,0.733,0.0972972972972973,0.048582995951417
-11.473305514975355,0.2489626556016598,29.0,0.44,0.1638888888888889,0.04840940525587829
-11.473305514975355,0.3047550432276657,-12.0,0.32,0.1238859180035651,0.05763688760806916
