model,feature,gini_observed,gini_boot_mean,gini_boot_ci_low,gini_boot_ci_high,null_mean,null_q95,p_altmann,p_altmann_bh,perm_mean,perm_ci_low,perm_ci_high,perm_ci_excludes_zero
RFR,core_iron_oxide,0.003844524894857239,0.004145396119688849,0.0015489152483826624,0.00955937198862634,0.020157578458081176,0.025513766318960577,1.0,1.0,0.00012416235403496935,-0.00015613644486613468,0.000484374024305464,False
RFR,np_incubation_concentration_mg_per_ml,0.0036786603307684207,0.004662459984311501,0.0007455518227566701,0.015365987450937016,0.006426673860211078,0.010423983907244253,0.9130434782608695,1.0,2.9255259736228263e-05,-0.00012238699787898606,0.0002489249191508665,False
RFR,isoelectric_point,0.003552303304762623,0.0037449817904568797,0.0005679637840062701,0.01552990094479256,0.00878402302969713,0.012695121261207523,1.0,1.0,-0.00010350578930069451,-0.0016255589362875293,0.0003936391751936954,False
RFR,fraction_exposed_exposed_f,0.003445509517973986,0.004125655109059173,0.000535476823952535,0.016736426381119406,0.00943064609502047,0.013506857288458648,1.0,1.0,1.7583550918074744e-05,-0.0012317289796425484,0.0007316586245475314,False
RFR,frac_aa_q,0.003328408335322777,0.0057374483672497445,0.0006194735566669475,0.02764033483421307,0.008432025541760313,0.012246078203501645,1.0,1.0,-4.2856210613417756e-05,-0.0011675015505699872,0.000770806238925857,False
RFR,ligand_pvp,0.003100204815442985,0.004023692067901332,0.0011970067688897976,0.009796452570411255,0.01857005831279673,0.02722438075777433,1.0,1.0,1.2444778188994074e-05,-0.00045088242068427805,0.0004119233451007009,False
RFR,fraction_exposed_exposed_l,0.0030327786802121586,0.0036407637012786545,0.00061731274389572,0.016555517630458833,0.008716784759926856,0.012756634121469728,1.0,1.0,0.00020301745668213224,-0.0006378300944700034,0.0012083159047348638,False
RFR,secondary_structure_fraction_disordered,0.002916007204806002,0.0035806561287100346,0.0005064474801211825,0.013563110437258,0.007674505745523549,0.010969299765859435,1.0,1.0,0.0015385342822515212,-0.001538865580731388,0.006619212073542013,False
RFR,nsp_disordered,0.0028697847586188667,0.005420647889347805,0.0006654888632798976,0.02808141709880167,0.006526851563911722,0.009137463800036168,1.0,1.0,-0.0008896094602461997,-0.007125485357173039,0.0015450631481709904,False
RFR,fraction_exposed_exposed_h,0.002661679156736135,0.002879998569914582,0.000704076389251435,0.01018376537018943,0.008489178154726322,0.011854530405308311,1.0,1.0,0.00021719915477965104,-0.0007454668173788572,0.0010937039653231171,False
RFR,core_ps,0.0026006365967139794,0.0022725133354358634,0.0004625099678703725,0.008130655635969411,0.00362814109752242,0.006060328024357427,0.7801099450274862,1.0,3.213470700280996e-05,-9.415258687597607e-05,0.00025370265511812627,False
RFR,secondary_structure_fraction_sheet,0.0023565930234469216,0.005536131182845772,0.0007434609995712225,0.0238825275138623,0.006831198956683218,0.009721879627620925,1.0,1.0,0.00035255116423969204,-0.0005238469541675436,0.0013606531740429897,False
RFR,centrifuged,0.0023549932498928587,0.002205589174841764,0.000475123506097105,0.008030033711730503,0.0036216090716746107,0.006065412132236242,0.847576211894053,1.0,3.154451737584288e-05,-0.00010996992848869743,0.0001442140709690411,False
RFR,flexibility_max,0.0023504328689897365,0.002874076158226775,0.0006925852124874775,0.010069032078632486,0.009323421930236352,0.014000156410742867,1.0,1.0,-5.971774735714128e-05,-0.0011479351596682015,0.0004611359527422388,False
RFR,frac_aa_e,0.0022908509955835103,0.00313739222899075,0.0004798737958015575,0.015286318850433283,0.006439682574082421,0.009040475309388887,1.0,1.0,7.327650408841341e-05,-0.00044252216400288076,0.0010224740873012637,False
RFR,flexibility_min,0.002204882325170736,0.005145678661503111,0.0007555733849389201,0.030788844063069403,0.010035732512159107,0.013997804719411183,1.0,1.0,0.00020227893015888594,-0.0002939770421577722,0.001046305735471541,False
RFR,frac_aa_a,0.002119533027169489,0.0030180766699075714,0.000658592232551195,0.01106974964163728,0.007917106538434728,0.011210593357764255,1.0,1.0,-0.00012432365227316798,-0.0013633333034886042,0.00041771519708844786,False
RFR,frac_aa_s,0.0021174664858531313,0.004932781477798217,0.000615086220160025,0.024606243862552668,0.007949937198299268,0.011118880061058609,1.0,1.0,-0.0001368775072540089,-0.0013069342918584463,0.00037676631727048056,False
RFR,frac_aa_w,0.0021135767127438993,0.0034332422206593246,0.0005753997776171351,0.016717011564382808,0.008646938843403291,0.012141007900027683,1.0,1.0,-0.00010173278851321334,-0.0006315128888477066,0.0005541873465278773,False
RFR,fraction_exposed_exposed_v,0.0021115692884250605,0.004021872059006987,0.0004714211822912725,0.019689165530376876,0.010782398936382224,0.01523974622817901,1.0,1.0,-0.0001499246686862509,-0.0011320001692490856,0.0005293749206851348,False
RFR,fraction_exposed_exposed_g,0.002081523920083918,0.016524912443169122,0.0007092402496774875,0.15453597421164553,0.008195112913862563,0.011755765104226878,1.0,1.0,-7.741388035228982e-05,-0.0017943492854142619,0.0012393179369447253,False
RFR,asa_sum,0.001930665750895825,0.0029123014857248904,0.0006800618226302176,0.008680847815379445,0.007422082967319944,0.01092068998937557,1.0,1.0,0.0003369614950792816,-0.0015669916273102064,0.0013036768048438328,False
RFR,fraction_exposed_exposed_k,0.0018972218631679702,0.00522718736623432,0.000472517027249505,0.03079637261239527,0.007766347068530887,0.012184602380509816,1.0,1.0,-9.415740832391335e-05,-0.0028073566670934,0.0005781075647704999,False
RFR,fraction_exposed_exposed_m,0.0018931405271918177,0.004977967878365534,0.0007085650502619825,0.027796010724552615,0.011041202142666143,0.015917703752650326,1.0,1.0,8.703260013420706e-05,-0.000578138050413668,0.0009634620115232022,False
RFR,frac_aa_l,0.0018611928026690471,0.003213496944493254,0.000533875251991315,0.017494537368666404,0.007985207642137213,0.011798421415095827,1.0,1.0,-0.00018078193922515452,-0.0012158119473276326,0.00035090049674597776,False
RFR,frac_aa_k,0.001681600095130317,0.005359761339897524,0.0005469766038997225,0.026741759775023938,0.006990470579153804,0.010150362553159927,1.0,1.0,0.00022216903516720295,-0.0002892262205524125,0.0009864432150593061,False
RFR,fraction_exposed_exposed_d,0.0016719241504765336,0.005653663226521307,0.000641983966154135,0.02689198373251131,0.008518567498254043,0.01248022249531271,1.0,1.0,-0.00047611739653311897,-0.004634050323007757,0.0003770826919028431,False
RFR,frac_aa_p,0.001503924498844317,0.002772365236104867,0.0004795624319577075,0.011661016637882153,0.006468558298746706,0.009256615806229112,1.0,1.0,0.00011427691174057571,-0.00027905375117066346,0.000526613332434056,False
RFR,fraction_buried,0.0015018689885996728,0.001667339621787705,0.00050064864374164,0.0046598003237815905,0.004150103358848858,0.006037472043512297,1.0,1.0,-0.00020098287554629716,-0.0016625532074168177,0.00020202459555078835,False
RFR,frac_aa_d,0.0014346652058929209,0.004005329652360912,0.000576760387052155,0.021643317440740703,0.008021895888192597,0.011255417196067237,1.0,1.0,-1.535535994466465e-05,-0.0007646660650380821,0.00033449615387890933,False
RFR,core_iron_oxide_au,0.0014279502847076232,0.0023733913427250917,0.0008111397947627675,0.005680935316831118,0.018612129364163267,0.025015594946098133,1.0,1.0,1.1929886303173459e-05,-0.00014229967479616814,0.0001598208970356649,False
RFR,fraction_exposed_nonpolar_total,0.0013631657922824898,0.0018471535292463146,0.0003744316965680325,0.007038608768576185,0.004139448825648416,0.006183237773873338,1.0,1.0,0.00011809931770154568,-0.00013668065802209528,0.00045474473168881775,False
RFR,fraction_exposed_exposed_q,0.0013526181216301988,0.0028533021320864705,0.000532878385261465,0.013051016690259548,0.009470645535817536,0.013902255577301563,1.0,1.0,6.566229779027404e-05,-0.0005358006039155941,0.0005269227498665,False
RFR,gravy,0.0013474659926767764,0.0025437175963127063,0.00038751385265942,0.009600298084091153,0.00723693688912428,0.010855926154589407,1.0,1.0,7.006531250820604e-05,-0.0002191656628793663,0.00030137613462875087,False
RFR,fraction_exposed_polar_exposed,0.0012788971784023664,0.001928315632511139,0.00041202348961609,0.008037131333840847,0.004431137700131584,0.006519125343565832,1.0,1.0,0.00010165683528835914,-0.00011054806153101386,0.0004654911738762401,False
RFR,fraction_exposed_exposed_i,0.0012717717491859933,0.0031798698727345015,0.0005609693965096925,0.014572325718688347,0.009771411443637565,0.014361743609425241,1.0,1.0,0.00010404371017259661,-0.0003655345973785754,0.00047102976187416047,False
RFR,nsp_secondary_structure_sheet,0.001261242346090997,0.0049424511943027835,0.0006032105665419525,0.03440940667686905,0.008177751018618562,0.012194162894593222,1.0,1.0,6.51887204269834e-05,-0.0006438417520812822,0.0004992198034938304,False
RFR,flexibility_mean,0.0012515871764932735,0.0021866892810518024,0.000397620908561515,0.010386609368658577,0.006169245848835095,0.008715316976578116,1.0,1.0,-8.269586226198403e-06,-0.0003104252537005876,0.00021563975368099427,False
RFR,frac_aa_t,0.0012447390420764744,0.003230231822590598,0.0004431383284901,0.016726724259151254,0.008651435789317439,0.01221153942753315,1.0,1.0,4.1451579514179896e-05,-0.0004953360887911221,0.0010174317844645303,False
RFR,frac_aa_y,0.0011717122856730222,0.002244738804686117,0.0004783356236573375,0.008544658616592517,0.007893601871878996,0.011070873255882461,1.0,1.0,-2.2518594441448478e-05,-0.0002741752547470659,0.0003339150691287902,False
RFR,fraction_exposed_exposed_p,0.0011295836612575192,0.003682433200045514,0.0005328606737944,0.017488599807486842,0.008271694443199805,0.011970659722779381,1.0,1.0,6.425789046892088e-05,-0.0006391099974420482,0.0005533033000716207,False
RFR,fraction_exposed_polar_total,0.0010661140378059343,0.0016599287851431935,0.0004037396314197125,0.006489232876029153,0.004225564636812167,0.006444435219011029,1.0,1.0,8.10323648119183e-05,-0.0005390326138828636,0.00048207949047114217,False
RFR,secondary_structure_fraction_helix,0.0010372230161838942,0.002601858057696014,0.00041057978655538,0.011703195239549064,0.0068225038709114495,0.01009586786754823,1.0,1.0,-5.2392930479134846e-05,-0.0005461646733840575,0.0003064249052846762,False
RFR,secondary_structure_fraction_turn,0.001019222594685227,0.002590606278408864,0.00040891535005945,0.011254624347277423,0.0062443114924707974,0.008596565242045709,1.0,1.0,1.1712993254431107e-05,-0.0006596845034162302,0.000525700847244115,False
RFR,fraction_exposed_nonpolar_exposed,0.0009998071333533203,0.002371323111351005,0.00040122473881103497,0.012027805547925275,0.0043998679064418435,0.006490755261008,1.0,1.0,1.4652560826246067e-05,-0.0002174119305917238,0.00018129097235751278,False
RFR,frac_aa_g,0.0009887204172683397,0.003731531316363662,0.000514883671307795,0.02139528304923868,0.006867139903398615,0.009381987653831251,1.0,1.0,-7.413925530643691e-05,-0.0005560746916251774,0.0005086304496206068,False
RFR,aromaticity,0.0008396067620059116,0.00228337068271687,0.000457634939681915,0.00837182410852984,0.0074046605325122205,0.010489005635734634,1.0,1.0,-2.3866282704043672e-05,-0.00032412111004415307,0.00030362971277153394,False
RFR,fraction_exposed,0.0008073082286279971,0.00157600224389296,0.00044454403878889506,0.004559083139610259,0.0037274627870293856,0.005495065457883426,1.0,1.0,-8.842724460564618e-05,-0.0013653122819153678,0.000617559237509289,False
RFR,rsa_mean,0.0007354726372771993,0.0017733913404326621,0.00030732573093626003,0.005686424723057059,0.005903508271136038,0.009422024693224307,1.0,1.0,1.6199335145858503e-05,-0.00018853399342015354,0.000299537280165011,False
RFR,ligand_carboxylate,0.0005392082685281611,0.0009273493581697539,0.000131185307306045,0.0032719402244701015,0.005224169564691501,0.008928317240755186,1.0,1.0,-6.5738665771225556e-06,-6.600425255228158e-05,4.937319032852875e-05,False
RFR,ligand_peg_two_k,0.00036877131389530623,0.0006768620369608741,2.4420999673711408e-05,0.004203692303657059,0.0030771680678266934,0.006215151380216798,0.9970014992503748,1.0,-1.583469795279624e-06,-3.314615588699346e-05,2.509282325426457e-05,False
RFR,ligand_peg_five_k,3.0449249969933264e-05,8.570410071853977e-05,2.3631917888728733e-06,0.00036637335038651735,0.003027647059755394,0.005808814418019036,1.0,1.0,-1.4939221088608457e-06,-1.199272956877509e-05,3.4731694420034986e-06,False
